store_id,week_start,weekly_sales,profit_margin_pct,weekly_profit,age_group,income_level,loyalty_level,state
IN_S002,2023-09-11,12335.223136800709,0.15664702582824716,1932.2760173076126,<18,High,Regular,IN
PA_S005,2024-04-08,13570.068920556138,0.1637754050200459,2222.4435336140186,55+,Middle,VIP,PA
MS_S002,2023-10-16,21563.1536391838,0.14116267078500014,3043.9123582544808,35-54,High,Occasional,MS
AL_S002,2024-04-01,22490.48577065975,0.13912597080721723,3129.010666768943,55+,Low,None,AL
AZ_S001,2023-04-17,13460.369307670413,0.1555647300095547,2093.9587171766448,18-34,High,VIP,AZ
NC_S001,2024-01-22,28732.05710216296,0.14913450839597195,4284.941211136067,18-34,High,None,NC
IL_S001,2023-03-13,18317.7772229191,0.18990478066064184,3478.633465708953,18-34,Low,Regular,IL
MD_S001,2023-06-19,16094.95350128117,0.15954796612680613,2567.917096034928,35-54,High,Occasional,MD
NE_S001,2024-06-17,33795.97225567164,0.18286758000822928,6180.18766041993,55+,Low,Occasional,NE
OH_S001,2024-01-22,10843.33281977041,0.1683153300707704,1825.0991426268743,18-34,High,VIP,OH
AZ_S002,2023-11-06,18863.42220525337,0.11044745579620832,2083.416990179936,55+,Middle,Regular,AZ
OK_S002,2024-09-16,11937.936403498768,0.13325205372583054,1590.7545430145663,18-34,High,Regular,OK
NJ_S002,2023-11-13,20167.28696736296,0.14855707730872025,2995.9932091176856,35-54,High,Occasional,NJ
LA_S002,2023-07-31,23052.295470840992,0.17605332931787795,4058.4333660609955,18-34,Middle,Occasional,LA
NV_S001,2024-08-26,24074.02424805944,0.20783438992315714,5003.410142590726,<18,Middle,None,NV
MN_S001,2023-01-02,18324.262202285485,0.1354755860733837,2482.490161216979,35-54,Middle,Regular,MN
PA_S003,2023-04-24,19452.24934707112,0.1516576829486003,2950.083064115229,35-54,Low,VIP,PA
VA_S004,2023-10-30,17588.19917124811,0.1739973384506516,3060.2998439371277,35-54,High,None,VA
MD_S003,2024-12-16,23833.01856736719,0.14826517475082326,3533.606662730312,18-34,Low,None,MD
MN_S001,2023-01-09,21583.00535593786,0.19932290333557381,4301.987290252774,35-54,Low,VIP,MN
MD_S004,2023-07-24,22994.727152197906,0.10956639074362472,2519.4492602007526,18-34,Middle,None,MD
OK_S001,2024-04-08,16716.992370979493,0.17034059746400979,2847.5824682739403,18-34,Low,None,OK
KS_S001,2024-07-01,16495.922283771542,0.17004639763308413,2805.0721599906688,35-54,High,Regular,KS
PA_S001,2023-11-20,25510.364937100894,0.18456116094941188,4708.222569034512,35-54,High,None,PA
NE_S001,2023-07-03,34303.71475763382,0.15186154046468983,5209.414966755586,35-54,High,Occasional,NE
AL_S004,2023-10-09,19481.215967637738,0.1767456365521749,3443.219917010526,<18,Middle,None,AL
GA_S001,2023-09-25,11499.07935745915,0.14252582261281316,1638.9157447118844,18-34,Middle,Occasional,GA
SC_S001,2024-11-25,20546.487181849767,0.1259582618921223,2587.999813414567,35-54,Low,VIP,SC
MD_S001,2023-08-21,22041.576337524955,0.12158390966521486,2679.9010263005716,35-54,High,Regular,MD
MS_S003,2023-04-17,15041.871253925157,0.1067579343787373,1605.839104259957,55+,High,VIP,MS
OH_S001,2024-04-22,5868.207668690059,0.13675923625455444,802.531598953172,18-34,High,VIP,OH
GA_S001,2024-10-28,16635.39650669354,0.1593446513117119,2650.761455791153,18-34,Low,Occasional,GA
MS_S001,2024-03-18,26541.515715463705,0.14375603711747234,3815.503118346176,35-54,High,Regular,MS
DE_S003,2023-01-09,30293.43007898283,0.15593898299920664,4723.926678074158,18-34,Middle,None,DE
MS_S001,2023-03-20,32973.44949016563,0.18704637052159012,6167.564050712457,35-54,High,None,MS
VA_S004,2024-10-14,14047.01335414135,0.13447540355022913,1888.9777894736158,35-54,Middle,Occasional,VA
SC_S001,2023-12-18,21370.260988687227,0.2202088949413592,4705.921556927253,<18,Middle,VIP,SC
LA_S001,2024-05-13,14535.984307996012,0.17265728996971716,2509.7436576609257,55+,Middle,VIP,LA
UT_S002,2023-05-29,12545.438232152474,0.14409222832274296,1807.700150156183,55+,High,Regular,UT
LA_S001,2024-10-07,18459.682259787955,0.14341193717323278,2647.3387924785497,55+,Low,Occasional,LA
FL_S001,2023-10-16,19469.364168714263,0.1197561012966945,2331.57514757078,35-54,High,None,FL
LA_S002,2024-10-14,21911.631766532504,0.14922849105338692,3269.8397450371044,35-54,Middle,VIP,LA
MS_S004,2023-10-30,24574.459592375926,0.08515211600284389,2092.5672339171947,55+,High,Occasional,MS
MI_S002,2023-05-29,25466.75250636685,0.18767298525805676,4779.421467697966,<18,High,None,MI
MI_S002,2023-03-13,23751.473384388064,0.06550167599948195,1555.761314134506,<18,Middle,Regular,MI
MD_S001,2024-12-30,19867.628248326146,0.15125252920103546,3005.0290217852676,35-54,High,Occasional,MD
KS_S001,2023-03-27,11932.847551552004,0.11568032996029884,1380.39574212948,35-54,High,VIP,KS
AL_S004,2023-04-03,21687.41725009524,0.1289646404422907,2796.9099677804656,55+,Low,Occasional,AL
AZ_S002,2023-05-08,18366.084654226972,0.13283544201232367,2439.6669730799945,55+,Middle,None,AZ
MD_S002,2023-06-26,21154.46465778061,0.20776878382385833,4395.23739439187,55+,Middle,Occasional,MD
DE_S003,2024-05-27,22513.48781380943,0.1169024788358898,2631.8825326759197,18-34,High,None,DE
OK_S001,2023-09-11,10365.934696892791,0.17742778634382367,1839.2048466543226,35-54,High,Occasional,OK
NJ_S001,2024-02-12,21153.32032695206,0.18481205487802024,3909.3885971170052,18-34,Middle,Occasional,NJ
PA_S002,2023-10-23,19453.390338633708,0.07984715399270707,1553.2978540491256,55+,Middle,None,PA
NE_S001,2024-07-01,35780.56919235934,0.131539416997157,4706.555211389384,<18,High,VIP,NE
OK_S002,2023-01-30,16357.429040747862,0.194533772784771,3182.072384355859,35-54,High,Occasional,OK
OH_S001,2024-11-11,16716.710852852666,0.11055679647841639,1848.1459995473667,18-34,Middle,Regular,OH
MD_S003,2024-04-15,19761.718153860824,0.18594828109933909,3674.6575222800248,<18,Low,None,MD
FL_S001,2024-12-30,22304.94438020312,0.14946400255796743,3333.7862638980005,<18,Middle,None,FL
VA_S003,2023-09-18,24011.935773856883,0.14816708011296953,3557.778411472532,18-34,Low,VIP,VA
MD_S003,2023-10-02,15796.53155969552,0.152084748381589,2402.411527558123,18-34,Low,None,MD
PA_S006,2023-11-20,30758.84126984823,0.1602771549459437,4929.939568165152,<18,Middle,VIP,PA
KS_S001,2023-12-11,21444.438540232848,0.1213308544591727,2601.8720514836655,35-54,Low,VIP,KS
IN_S002,2023-04-03,10091.905250049444,0.14218741400542384,1434.9419098922906,<18,Low,Regular,IN
WI_S002,2024-09-30,14670.016834624395,0.16111795241940632,2363.603074352903,35-54,Middle,Occasional,WI
DE_S002,2024-07-01,31635.044723234816,0.15530657518290025,4913.13045172348,18-34,High,VIP,DE
OK_S002,2023-01-16,19992.641077973112,0.160476766876334,3208.35440151211,55+,High,Regular,OK
IL_S003,2024-07-08,19420.814341656394,0.1284393886755335,2494.397521623381,<18,Middle,None,IL
WI_S001,2024-05-27,18912.75700515456,0.16896897629349902,3195.6691900486685,<18,Low,Occasional,WI
MD_S002,2024-11-11,17231.476229645246,0.15379427026465123,2650.1023123209743,35-54,Middle,VIP,MD
DE_S001,2024-05-20,14082.469101459776,0.10257899844978231,1444.5655761277496,18-34,Low,None,DE
NJ_S002,2023-06-05,22248.45346973502,0.13405885449099064,2982.602186348783,18-34,Low,Regular,NJ
UT_S001,2024-04-22,8293.161506952303,0.12313486439074184,1021.1773175290921,35-54,Middle,VIP,UT
KY_S001,2024-12-02,29241.17598302275,0.1227486572108794,3589.315087183059,55+,Low,Occasional,KY
LA_S001,2024-04-08,17210.15852593177,0.13570559608645705,2335.5148215039917,<18,Low,Occasional,LA
PA_S001,2023-11-27,25920.14232278461,0.16840415810075335,4365.0597457202475,18-34,High,None,PA
LA_S001,2024-01-29,25861.913659261263,0.13119623251319826,3392.985637676699,18-34,High,Occasional,LA
KY_S001,2024-01-15,32573.895330228617,0.15675173655773816,5106.014659463333,35-54,High,Occasional,KY
TX_S001,2023-11-06,7875.849571216476,0.15183487703552745,1195.8286511959652,55+,High,VIP,TX
AR_S001,2023-03-13,44593.99164090231,0.12662842787079928,5646.867053971025,<18,Low,Occasional,AR
LA_S002,2023-06-12,22816.433984917676,0.13965554607998115,3186.4415477615184,55+,Middle,Occasional,LA
PA_S006,2024-11-11,32165.943551683427,0.17594547669896743,5659.452271673018,<18,Middle,VIP,PA
NJ_S002,2024-09-30,15573.464987500014,0.15449418920823255,2406.0098464066123,<18,High,Regular,NJ
PA_S006,2023-05-01,26391.01212184865,0.16646483584203164,4393.175500568603,<18,High,VIP,PA
AL_S003,2023-06-19,36979.8937436077,0.1881748963172334,6958.687671025687,35-54,High,None,AL
PA_S006,2023-12-11,33199.79563045486,0.1630481116253423,5413.163983892955,<18,High,VIP,PA
MO_S001,2023-05-01,24776.030110579377,0.09237933399344032,2288.7931606167463,<18,Middle,VIP,MO
PA_S004,2024-02-26,6855.078029147201,0.15811793148346961,1083.910758126535,<18,High,VIP,PA
MD_S001,2023-05-15,19383.51993507789,0.13145665704979276,2548.092732523355,35-54,Middle,Occasional,MD
PA_S004,2023-09-18,9748.169506190525,0.20430907830012485,1991.6395269231693,<18,High,Regular,PA
OH_S002,2023-03-13,14093.887373866555,0.16197808222842527,2282.9008479623217,18-34,Low,VIP,OH
MI_S001,2024-02-12,24052.372242029818,0.13207685107582362,3176.761586630846,35-54,High,VIP,MI
IL_S002,2023-01-30,24922.44119478539,0.1669953578832357,4161.931986647082,<18,Low,None,IL
OH_S001,2024-08-12,23400.97057973941,0.15272372708901322,3573.883444438149,18-34,Middle,VIP,OH
TN_S001,2023-05-08,6588.474659082422,0.09846128058840578,648.7096520575154,<18,High,Occasional,TN
OH_S003,2024-03-11,25672.12094340719,0.17589182343758142,4515.516164246013,18-34,Low,Regular,OH
MI_S002,2023-01-02,25751.598417235033,0.13783380257798764,3549.4407323087926,<18,High,None,MI
MS_S004,2023-11-20,22400.232786323893,0.19261854878322024,4314.700331708018,<18,Low,None,MS
PA_S003,2024-06-24,26312.637691335793,0.14626707647568568,3848.672589475622,35-54,Middle,VIP,PA
MO_S001,2023-05-15,25534.494956912924,0.19317880451506406,4932.723209672371,18-34,Middle,Occasional,MO
DE_S003,2024-01-29,27208.759938975152,0.16274694449717444,4428.142543625333,18-34,High,Occasional,DE
VA_S001,2023-03-13,31095.96628803756,0.17922370107887792,5573.134166766109,<18,Middle,VIP,VA
AZ_S003,2024-08-05,20967.799792314712,0.1352454152855151,2835.79879053514,55+,High,None,AZ
PA_S001,2023-06-05,32391.596384347515,0.16059018541639486,5201.7724692953925,18-34,High,Regular,PA
TN_S001,2024-08-05,17532.876783287073,0.098212956479638,1721.9556644798288,<18,Middle,Occasional,TN
WI_S002,2024-04-22,16928.474101766802,0.14618889291374873,2474.7548876563555,35-54,Low,Regular,WI
LA_S001,2023-05-01,16968.81422160982,0.10546405374206828,1789.5999350070306,55+,Middle,Occasional,LA
NV_S001,2024-04-22,21365.44303839124,0.11571068577440702,2472.210065846281,55+,Middle,Regular,NV
AL_S002,2023-08-07,34180.63836335405,0.12327587202766126,4213.648000704603,55+,Low,Occasional,AL
PA_S004,2023-11-20,8881.971146546139,0.16981262807823935,1508.2708629100925,55+,Low,VIP,PA
IL_S002,2023-09-18,18496.258458976794,0.14557919595731136,2692.6704346764604,35-54,Low,VIP,IL
OK_S002,2024-10-21,15389.506102642408,0.15094281028061537,2322.9352999635257,18-34,High,Occasional,OK
OH_S001,2024-06-17,13264.623603203869,0.14476236827316724,1920.2183270519452,<18,Low,None,OH
FL_S001,2023-06-26,18357.845818616886,0.18242161496660958,3348.867881540113,35-54,High,None,FL
IL_S001,2024-05-20,23006.63317907502,0.1501212587346948,3453.784732090135,18-34,Low,VIP,IL
DE_S001,2023-12-04,12250.126251188132,0.15746511236254135,1928.9675065986567,18-34,Low,None,DE
UT_S001,2023-01-16,14611.178067503839,0.1328924042151573,1941.7145818063611,35-54,Middle,None,UT
MS_S002,2023-06-05,30762.84976541047,0.1844822788099874,5675.2006274122095,55+,Low,Occasional,MS
NV_S001,2024-09-02,16090.386808885325,0.18673167860408713,3004.5849382122174,18-34,Middle,Regular,NV
OK_S002,2024-03-18,15013.158899675342,0.14889333140793287,2235.3592435293176,35-54,High,VIP,OK
AZ_S003,2024-07-29,23830.01285144415,0.13247114910958557,3156.7891857269983,<18,High,None,AZ
DE_S003,2024-03-04,21006.339990374163,0.10152070998848832,2132.57855008236,35-54,High,Occasional,DE
PA_S006,2023-06-19,36505.91034294466,0.12394210708092875,4524.619448812032,18-34,Middle,Occasional,PA
MS_S001,2023-08-07,34111.517421228215,0.08498729815422727,2899.04570157104,35-54,Middle,Occasional,MS
GA_S001,2023-09-04,13881.295706184452,0.12268072439736016,1702.9674128086738,18-34,Low,Occasional,GA
TX_S001,2023-05-29,7778.903861275408,0.16070910292185803,1250.1406612609485,18-34,High,VIP,TX
IN_S001,2023-01-30,19027.448990682697,0.14848800148202934,2825.34787392773,18-34,Low,Occasional,IN
DE_S002,2023-11-13,25455.19509243462,0.21969800953364182,5592.455694098414,35-54,High,None,DE
SC_S001,2023-11-20,17533.222100790386,0.13886829855598842,2434.808721341014,35-54,Middle,VIP,SC
LA_S001,2024-02-19,16901.652402655593,0.1365260477713667,2307.515803339992,18-34,Low,VIP,LA
VA_S003,2023-02-20,26975.227859655315,0.18188308798586397,4906.3377422364165,35-54,Low,None,VA
TX_S001,2023-06-19,11881.542983918593,0.09219191135263337,1095.3821575059258,55+,High,Regular,TX
AL_S004,2023-09-25,21241.151912106565,0.10554698332261538,2241.9395066202514,<18,Middle,Occasional,AL
MD_S001,2023-07-17,18626.565043646824,0.169915240837664,3164.937285369663,35-54,High,Regular,MD
UT_S002,2023-09-04,16496.48233401709,0.14413727391091888,2377.757992744856,55+,High,VIP,UT
WI_S001,2023-03-06,20080.00718371463,0.14482511896807632,2908.0894292612984,35-54,Low,None,WI
KS_S001,2023-05-15,13142.33176822535,0.12188546526497032,1601.8592222367467,55+,High,Regular,KS
OH_S002,2024-01-22,18714.029487761203,0.15719310520747928,2941.7164061255166,18-34,High,VIP,OH
MD_S004,2023-03-06,18934.384539863117,0.12575930236060706,2381.1749903606496,55+,Middle,VIP,MD
FL_S001,2024-05-27,14107.962843466978,0.15218229986091697,2146.9822318711663,<18,High,Occasional,FL
PA_S002,2024-02-19,19266.347238562743,0.11524549314440294,2220.359688599469,18-34,Low,VIP,PA
IL_S002,2024-06-24,25478.904089405693,0.1445280903785233,3682.4173529793525,<18,High,None,IL
OH_S001,2024-08-05,19153.636529416166,0.2107460682148754,4036.553590591269,<18,High,VIP,OH
VA_S001,2024-03-04,26446.681624371886,0.13725192630787428,3629.8579973961027,35-54,Middle,Regular,VA
NV_S003,2023-08-07,29887.44925601227,0.14604725435424662,4364.979903492463,18-34,Middle,None,NV
TN_S001,2024-10-07,12690.81596271294,0.14392431007592751,1826.5169317340278,55+,High,None,TN
AL_S001,2024-01-01,29974.911746741924,0.15523594225033452,4653.183668876103,55+,Low,Regular,AL
PA_S003,2023-04-03,24068.77816286642,0.16404455939052762,3948.3521087957747,18-34,Low,Regular,PA
NV_S003,2024-11-18,20383.13371755482,0.15771713252029565,3214.7694017105005,35-54,Low,Regular,NV
AL_S002,2024-01-15,26766.70455024133,0.15837947525317514,4239.296620923998,55+,Low,VIP,AL
UT_S002,2024-05-13,15447.825447982988,0.14457499846803443,2233.3693404766036,55+,High,None,UT
KY_S001,2023-03-27,25390.761784775146,0.15300869167521117,3885.0072413253947,35-54,Low,Occasional,KY
KY_S001,2023-04-10,21837.529594277807,0.14358133712437351,3135.4616986394853,<18,High,Occasional,KY
KS_S001,2023-03-06,8697.488965446693,0.0956292388071864,831.7342492995705,55+,Middle,Regular,KS
IN_S002,2024-12-30,10876.118712436244,0.22891845029555616,2489.7442408814045,18-34,Middle,Regular,IN
PA_S002,2024-01-08,23924.265566536702,0.1718451824864165,4111.26978213499,18-34,Low,VIP,PA
OK_S001,2023-10-02,14596.722670626337,0.12062042384146346,1760.6628752272472,55+,Low,None,OK
VA_S004,2024-11-25,14094.695374219942,0.156901812131502,2211.483245656608,55+,High,Occasional,VA
MI_S002,2024-08-05,31660.046843255997,0.10961577832259382,3470.440676453286,18-34,High,None,MI
VA_S003,2024-04-22,21423.29485253521,0.13517395352511885,2895.8714627515124,35-54,Low,None,VA
TN_S001,2023-12-18,15471.322415647131,0.10554034376622613,1632.8486862655184,55+,High,Occasional,TN
VA_S004,2023-02-13,16146.904947337667,0.14846445463078717,2397.241436981646,18-34,High,Occasional,VA
WI_S001,2023-09-18,12678.765211288643,0.10255934321609829,1300.3258328608788,18-34,Low,None,WI
NJ_S001,2024-11-18,18478.312199117616,0.16165268682938594,2987.0688150595815,18-34,Low,VIP,NJ
AR_S001,2023-04-24,35066.218726691404,0.17046663242738488,5977.620218301184,55+,High,Regular,AR
OK_S002,2023-12-25,22866.812256502337,0.12519058201249125,2862.709535161896,55+,Low,Occasional,OK
NE_S001,2023-05-22,28679.6624596248,0.15482682612597184,4440.381112987891,<18,High,VIP,NE
WI_S001,2024-11-04,19273.678846752253,0.1236010694393277,2382.2473174887264,55+,Middle,None,WI
KY_S001,2023-04-03,22974.772518178597,0.16535192892809722,3798.9229525650685,55+,Low,Regular,KY
NJ_S001,2023-12-18,18847.084085820163,0.1293414585431262,2437.709344944922,55+,Low,Occasional,NJ
GA_S001,2023-07-03,15987.292719040757,0.17366910375140762,2776.4987979272128,<18,High,Occasional,GA
KY_S001,2023-04-17,28578.055713523463,0.09565224538995032,2733.555197877618,18-34,Low,Occasional,KY
PA_S004,2024-03-04,4956.25170327918,0.11985072254700338,594.010347762826,18-34,High,VIP,PA
DE_S002,2023-07-17,37469.565624227005,0.11673551036140363,4374.028866164244,18-34,Middle,None,DE
FL_S001,2024-08-05,22523.774359592848,0.15610061275214993,3515.974979023607,35-54,Middle,None,FL
NE_S001,2023-03-20,28112.276823017026,0.1666526909832476,4684.98658222177,35-54,High,Occasional,NE
MS_S001,2023-08-14,31819.08217705982,0.1584191210034806,5040.751029627332,35-54,Middle,Regular,MS
NE_S001,2024-10-07,28106.890702709887,0.1347307041482789,3786.8611757948165,55+,Low,Occasional,NE
IL_S003,2024-05-27,16731.232934844626,0.0661473880217424,1106.7273570233233,<18,High,Regular,IL
SC_S001,2023-08-07,23883.543093789827,0.1511610688427269,3610.261901808599,18-34,Middle,VIP,SC
MD_S004,2024-05-13,20987.55984567261,0.1736414725295121,3644.310796403852,<18,Middle,VIP,MD
MO_S001,2023-07-03,25907.64846898614,0.23041526614899735,5969.517717276105,18-34,Low,None,MO
IL_S001,2023-08-28,20705.037049247054,0.13726814337868015,2842.141994336929,<18,Low,VIP,IL
KS_S001,2023-07-10,21333.950324938334,0.13004053467197738,2774.2783069203865,55+,Low,Occasional,KS
AR_S001,2023-07-24,46774.05257720955,0.15960764343864461,7465.496305923678,18-34,High,Regular,AR
MS_S001,2024-02-19,28651.477742440442,0.1423152467033566,4077.542123331142,35-54,High,Regular,MS
NC_S001,2023-09-11,26538.619426947887,0.18826120221789622,4996.192398520425,18-34,High,None,NC
MS_S002,2023-02-20,19084.705314123185,0.12575434025255586,2399.984525692008,<18,High,Occasional,MS
OH_S002,2023-11-27,18281.122561963355,0.14253456843026913,2605.6919147903027,18-34,High,VIP,OH
OH_S003,2023-12-25,29829.300719490337,0.17628639222817039,5258.499806528119,18-34,High,None,OH
PA_S001,2024-05-13,19721.328980398685,0.15925092937895657,3140.6399687166404,35-54,High,VIP,PA
KS_S001,2024-07-22,23254.320641508202,0.18483623015274084,4298.240962139442,55+,High,Regular,KS
OH_S001,2024-07-01,12925.337714504072,0.13690301845711,1769.517747693131,18-34,High,VIP,OH
DE_S003,2024-11-04,23274.245856294157,0.18789853507106113,4373.196701281387,18-34,High,Occasional,DE
TX_S001,2023-03-27,8941.668966478328,0.10008478880169133,894.9250500446211,55+,High,VIP,TX
MI_S002,2024-11-11,27686.826223943248,0.10128584065582792,2804.283469183914,55+,Middle,None,MI
IN_S001,2024-01-08,22692.41336435213,0.18837119749377762,4274.597079466814,18-34,Low,VIP,IN
MI_S002,2023-05-22,29029.529791596622,0.1502204872639425,4360.830110336779,18-34,High,None,MI
PA_S004,2024-07-22,10488.150738953253,0.17762447597639985,1862.9522789680625,<18,Middle,VIP,PA
