sale_date,location,age,gender,household_income,flavor,units_sold,unit_price_usd,revenue_usd,profit_margin_pct,profit_usd,month,season_mult,price_adj_loc
2026-01-07,UK,31,Prefer not to say,29900.0,Pistachio,2,4.08,7.34,12.89,0.95,1,0.9,0.2
2025-07-23,USA,37,Non-binary,79400.0,Salted Caramel,1,3.65,4.38,13.93,0.61,7,1.2,0.3
2025-10-22,Spain,37,Male,34500.0,Vanilla,1,3.94,3.55,14.29,0.51,10,0.9,0.05
2026-01-16,Brazil,47,Female,49600.0,Salted Caramel,4,3.25,11.7,14.1,1.65,1,0.9,-0.1
2025-05-12,Germany,46,Female,25600.0,Cookies & Cream,1,3.18,3.5,12.98,0.45,5,1.1,0.1
2025-05-23,UK,34,Male,13200.0,Coffee,5,3.85,21.18,12.25,2.59,5,1.1,0.2
2026-01-20,Netherlands,38,Male,27400.0,Coffee,1,3.75,3.38,12.2,0.41,1,0.9,0.1
2025-08-18,UK,32,Male,12500.0,Hazelnut,1,3.64,4.37,16.22,0.71,8,1.2,0.2
2025-09-30,Germany,18,Female,32300.0,Cookies & Cream,2,3.18,6.36,12.99,0.83,9,1.0,0.1
2026-01-16,UK,41,Male,75700.0,Mint,1,4.01,3.61,14.29,0.52,1,0.9,0.2
2026-01-06,Germany,64,Female,23100.0,Mint,2,3.91,7.04,14.29,1.01,1,0.9,0.1
2025-12-16,UK,25,Female,12700.0,Cookies & Cream,2,3.28,5.9,13.0,0.77,12,0.9,0.2
2025-09-22,Brazil,27,Female,76900.0,Cookies & Cream,5,2.98,14.9,13.05,1.94,9,1.0,-0.1
2025-04-04,France,25,Male,28600.0,Vanilla,5,4.04,20.2,14.24,2.88,4,1.0,0.15
2025-04-08,Australia,48,Female,36000.0,Salted Caramel,3,3.6,10.8,14.13,1.53,4,1.0,0.25
2025-05-20,Canada,44,Male,53900.0,Coffee,1,3.9,4.29,12.44,0.53,5,1.1,0.25
2025-08-21,Italy,35,Female,47200.0,Salted Caramel,1,3.4,4.08,13.93,0.57,8,1.2,0.05
2025-06-23,Spain,25,Male,52900.0,Berry,1,3.83,4.6,14.1,0.65,6,1.2,0.05
2025-08-06,Italy,39,Male,57000.0,Vanilla,4,3.94,18.91,14.19,2.68,8,1.2,0.05
2025-08-08,USA,18,Male,15200.0,Pistachio,2,4.18,10.03,12.89,1.29,8,1.2,0.3
2026-01-27,Canada,40,Female,17900.0,Chocolate,1,3.87,3.48,13.19,0.46,1,0.9,0.25
2025-07-26,Spain,50,Female,65200.0,Berry,1,3.83,4.6,14.1,0.65,7,1.2,0.05
2026-02-25,Canada,20,Male,24600.0,Salted Caramel,6,3.6,19.44,14.15,2.75,2,0.9,0.25
2025-07-13,Netherlands,18,Female,25900.0,Cookies & Cream,3,3.18,11.45,13.07,1.5,7,1.2,0.1
2026-01-02,France,60,Female,19300.0,Coffee,5,3.8,17.1,12.3,2.1,1,0.9,0.15
2026-01-23,Canada,29,Male,29700.0,Coffee,4,3.9,14.04,12.25,1.72,1,0.9,0.25
2025-09-17,Netherlands,53,Male,30500.0,Vanilla,3,3.99,11.97,14.22,1.7,9,1.0,0.1
2025-07-15,Canada,35,Female,22700.0,Berry,4,4.03,19.34,14.11,2.73,7,1.2,0.25
2025-10-12,UK,35,Female,21400.0,Stracciatella,2,3.82,6.88,15.34,1.06,10,0.9,0.2
2025-08-31,Australia,44,Male,42600.0,Hazelnut,2,3.69,8.86,16.22,1.44,8,1.2,0.25
2025-12-24,Brazil,25,Male,24200.0,Stracciatella,3,3.52,9.5,15.25,1.45,12,0.9,-0.1
2025-11-20,Germany,39,Female,26800.0,Chocolate,1,3.72,3.35,13.19,0.44,11,0.9,0.1
2025-10-15,Brazil,32,Female,12200.0,Coffee,1,3.55,3.2,12.2,0.39,10,0.9,-0.1
2025-09-26,Brazil,19,Male,95700.0,Cookies & Cream,6,2.98,17.88,13.04,2.33,9,1.0,-0.1
2025-05-23,Canada,42,Female,58200.0,Salted Caramel,4,3.6,15.84,14.11,2.24,5,1.1,0.25
2025-06-01,Netherlands,34,Male,28400.0,Coffee,5,3.75,22.5,12.28,2.76,6,1.2,0.1
2025-03-10,Spain,35,Male,23200.0,Vanilla,6,3.94,23.64,14.22,3.36,3,1.0,0.05
2025-05-02,Canada,21,Female,36500.0,Cookies & Cream,2,3.33,7.33,12.98,0.95,5,1.1,0.25
2025-06-27,USA,60,Male,36000.0,Chocolate,1,3.92,4.7,13.36,0.63,6,1.2,0.3
2026-01-31,Spain,50,Female,19200.0,Mint,3,3.86,10.42,14.29,1.49,1,0.9,0.05
2025-07-05,Brazil,51,Female,10100.0,Mint,1,3.71,4.45,14.22,0.63,7,1.2,-0.1
2026-02-20,Italy,33,Male,27900.0,Stracciatella,1,3.67,3.3,15.34,0.51,2,0.9,0.05
2025-04-08,Brazil,18,Male,16600.0,Cookies & Cream,1,2.98,2.98,12.99,0.39,4,1.0,-0.1
2025-06-14,UK,65,Female,39600.0,Vanilla,1,4.09,4.91,14.13,0.69,6,1.2,0.2
2025-05-23,UK,37,Female,39700.0,Stracciatella,2,3.82,8.4,15.33,1.29,5,1.1,0.2
2025-09-18,Australia,27,Female,22300.0,Hazelnut,4,3.69,14.76,16.28,2.4,9,1.0,0.25
2025-04-20,France,43,Female,27800.0,Vanilla,3,4.04,12.12,14.22,1.72,4,1.0,0.15
2025-04-16,USA,54,Male,87700.0,Coffee,1,3.95,3.95,12.33,0.49,4,1.0,0.3
2025-03-31,Germany,37,Male,53500.0,Stracciatella,4,3.72,14.88,15.33,2.28,3,1.0,0.1
2025-10-27,Brazil,55,Female,29000.0,Berry,4,3.68,13.25,14.11,1.87,10,0.9,-0.1
2025-12-04,France,53,Female,114200.0,Coffee,1,3.8,3.42,12.2,0.42,12,0.9,0.15
2025-03-26,Australia,22,Female,20000.0,Mint,1,4.06,4.06,14.17,0.58,3,1.0,0.25
2025-03-12,France,28,Female,24200.0,Berry,2,3.93,7.86,14.02,1.1,3,1.0,0.15
2025-09-18,Netherlands,51,Female,34400.0,Pistachio,1,3.98,3.98,12.89,0.51,9,1.0,0.1
2025-11-22,UK,18,Female,16900.0,Chocolate,4,3.82,13.75,13.35,1.84,11,0.9,0.2
2025-04-10,UK,35,Female,88900.0,Cookies & Cream,2,3.28,6.56,12.99,0.85,4,1.0,0.2
2025-04-21,Italy,18,Male,39800.0,Pistachio,1,3.93,3.93,12.89,0.51,4,1.0,0.05
2025-07-11,Germany,31,Male,24500.0,Cookies & Cream,2,3.18,7.63,12.99,0.99,7,1.2,0.1
2026-01-09,Germany,33,Female,45400.0,Salted Caramel,2,3.45,6.21,14.26,0.89,1,0.9,0.1
2025-05-17,USA,32,Male,39100.0,Vanilla,6,4.19,27.65,14.22,3.93,5,1.1,0.3
2025-04-11,UK,30,Male,31200.0,Vanilla,1,4.09,4.09,14.14,0.58,4,1.0,0.2
2026-01-28,Australia,22,Prefer not to say,19800.0,Coffee,4,3.9,14.04,12.25,1.72,1,0.9,0.25
2025-09-14,UK,70,Male,17700.0,Mint,1,4.01,4.01,14.17,0.57,9,1.0,0.2
2025-08-04,France,64,Male,108400.0,Cookies & Cream,1,3.23,3.88,12.97,0.5,8,1.2,0.15
2025-06-24,Italy,21,Male,18500.0,Pistachio,2,3.93,9.43,12.89,1.22,6,1.2,0.05
2025-07-03,UK,60,Female,84900.0,Vanilla,4,4.09,19.63,14.19,2.79,7,1.2,0.2
2025-07-22,Canada,32,Male,23800.0,Cookies & Cream,3,3.33,11.99,13.07,1.57,7,1.2,0.25
2025-10-11,Canada,39,Male,53900.0,Cookies & Cream,1,3.33,3.0,13.0,0.39,10,0.9,0.25
2026-01-13,UK,37,Male,45800.0,Cookies & Cream,1,3.28,2.95,13.0,0.38,1,0.9,0.2
2025-05-02,Brazil,28,Male,50700.0,Cookies & Cream,1,2.98,3.28,12.98,0.43,5,1.1,-0.1
2025-05-05,France,51,Female,52400.0,Coffee,2,3.8,8.36,12.33,1.03,5,1.1,0.15
2025-11-23,UK,39,Male,16200.0,Berry,1,3.98,3.58,14.12,0.51,11,0.9,0.2
2025-05-25,UK,31,Female,25900.0,Cookies & Cream,4,3.28,14.43,13.06,1.88,5,1.1,0.2
2025-03-13,Australia,19,Male,18300.0,Hazelnut,6,3.69,22.14,16.28,3.6,3,1.0,0.25
2025-03-16,Spain,25,Male,39900.0,Vanilla,4,3.94,15.76,14.2,2.24,3,1.0,0.05
2026-02-01,France,18,Male,18700.0,Stracciatella,1,3.77,3.39,15.34,0.52,2,0.9,0.15
2025-08-28,USA,38,Male,13500.0,Chocolate,5,3.92,23.52,13.31,3.13,8,1.2,0.3
2025-08-12,Italy,21,Female,32200.0,Stracciatella,1,3.67,4.4,15.21,0.67,8,1.2,0.05
2025-10-28,France,34,Male,12000.0,Mint,1,3.96,3.56,14.29,0.51,10,0.9,0.15
2025-10-24,Italy,57,Female,41300.0,Cookies & Cream,1,3.13,2.82,13.0,0.37,10,0.9,0.05
2025-11-30,Brazil,54,Male,19400.0,Stracciatella,1,3.52,3.17,15.34,0.49,11,0.9,-0.1
2025-07-16,UK,37,Female,23900.0,Cookies & Cream,1,3.28,3.94,12.97,0.51,7,1.2,0.2
2025-12-04,France,36,Female,11600.0,Hazelnut,1,3.59,3.23,16.13,0.52,12,0.9,0.15
2025-10-12,Australia,64,Male,82900.0,Vanilla,1,4.14,3.73,14.29,0.53,10,0.9,0.25
2025-05-07,Netherlands,45,Male,17500.0,Mint,1,3.91,4.3,14.08,0.61,5,1.1,0.1
2026-02-19,Netherlands,33,Female,30300.0,Chocolate,3,3.72,10.04,13.31,1.34,2,0.9,0.1
2025-11-30,France,18,Male,14800.0,Hazelnut,2,3.59,6.46,16.32,1.05,11,0.9,0.15
2025-05-28,Spain,43,Male,23900.0,Salted Caramel,1,3.4,3.74,14.09,0.53,5,1.1,0.05
2025-12-26,Spain,49,Female,87200.0,Salted Caramel,1,3.4,3.06,13.91,0.43,12,0.9,0.05
2025-12-29,Netherlands,29,Male,42100.0,Hazelnut,2,3.54,6.37,16.32,1.04,12,0.9,0.1
2025-10-18,UK,42,Female,25300.0,Stracciatella,1,3.82,3.44,15.34,0.53,10,0.9,0.2
2026-01-16,Australia,32,Male,35700.0,Hazelnut,6,3.69,19.93,16.25,3.24,1,0.9,0.25
2026-01-18,France,35,Female,27400.0,Stracciatella,4,3.77,13.57,15.35,2.08,1,0.9,0.15
2025-12-12,Netherlands,18,Male,34700.0,Stracciatella,1,3.72,3.35,15.34,0.51,12,0.9,0.1
2025-10-07,Canada,34,Female,52700.0,Hazelnut,2,3.69,6.64,16.32,1.08,10,0.9,0.25
2025-11-22,Australia,51,Female,30800.0,Pistachio,2,4.13,7.43,12.89,0.96,11,0.9,0.25
2026-01-20,UK,29,Male,40500.0,Pistachio,1,4.08,3.67,12.89,0.47,1,0.9,0.2
2026-01-20,Australia,38,Male,40900.0,Berry,3,4.03,10.88,14.1,1.53,1,0.9,0.25
2025-11-27,USA,27,Non-binary,30900.0,Hazelnut,2,3.74,6.73,16.32,1.1,11,0.9,0.3
2025-08-04,USA,43,Male,25100.0,Chocolate,4,3.92,18.82,13.35,2.51,8,1.2,0.3
2025-08-23,Netherlands,34,Male,27900.0,Pistachio,1,3.98,4.78,12.88,0.62,8,1.2,0.1
2025-10-31,Germany,24,Female,51500.0,Mint,2,3.91,7.04,14.29,1.01,10,0.9,0.1
2025-11-30,Australia,56,Female,53700.0,Berry,6,4.03,21.76,14.06,3.06,11,0.9,0.25
2025-06-23,Netherlands,51,Female,20600.0,Hazelnut,3,3.54,12.74,16.32,2.08,6,1.2,0.1
2025-04-13,Brazil,29,Female,31900.0,Berry,1,3.68,3.68,14.02,0.52,4,1.0,-0.1
2025-10-11,Spain,44,Male,24900.0,Mint,1,3.86,3.47,14.29,0.5,10,0.9,0.05
2025-08-03,Italy,45,Female,54200.0,Mint,1,3.86,4.63,14.22,0.66,8,1.2,0.05
2025-09-02,Netherlands,46,Female,28700.0,Mint,1,3.91,3.91,14.17,0.55,9,1.0,0.1
2025-09-26,France,18,Female,109100.0,Pistachio,2,4.03,8.06,12.89,1.04,9,1.0,0.15
2025-07-10,USA,52,Female,40500.0,Vanilla,1,4.19,5.03,14.13,0.71,7,1.2,0.3
2025-05-17,Netherlands,30,Female,65600.0,Vanilla,1,3.99,4.39,14.25,0.63,5,1.1,0.1
2025-08-01,Brazil,32,Male,21900.0,Salted Caramel,4,3.25,15.6,14.12,2.2,8,1.2,-0.1
2025-03-04,Australia,74,Female,36500.0,Vanilla,2,4.14,8.28,14.27,1.18,3,1.0,0.25
2025-02-27,UK,42,Male,49400.0,Cookies & Cream,1,3.28,2.95,13.0,0.38,2,0.9,0.2
2025-11-21,Italy,32,Male,21700.0,Pistachio,1,3.93,3.54,12.89,0.46,11,0.9,0.05
2025-05-07,UK,18,Male,36700.0,Hazelnut,1,3.64,4.0,16.4,0.66,5,1.1,0.2
2025-08-22,Germany,57,Male,61400.0,Chocolate,3,3.72,13.39,13.35,1.79,8,1.2,0.1
2025-07-23,France,19,Male,30800.0,Stracciatella,1,3.77,4.52,15.21,0.69,7,1.2,0.15
2025-10-25,Italy,23,Male,23700.0,Pistachio,1,3.93,3.54,12.89,0.46,10,0.9,0.05
2025-11-27,Netherlands,33,Female,89500.0,Berry,4,3.88,13.97,14.11,1.97,11,0.9,0.1
2025-03-03,UK,57,Male,20200.0,Stracciatella,1,3.82,3.82,15.19,0.58,3,1.0,0.2
2026-02-14,Spain,48,Female,39300.0,Berry,1,3.83,3.45,14.12,0.49,2,0.9,0.05
2025-11-05,Australia,35,Female,25500.0,Hazelnut,2,3.69,6.64,16.32,1.08,11,0.9,0.25
2025-10-29,Canada,42,Female,22700.0,Mint,1,4.06,3.65,14.29,0.52,10,0.9,0.25
2025-07-30,Netherlands,29,Male,52600.0,Hazelnut,1,3.54,4.25,16.22,0.69,7,1.2,0.1
2025-03-03,Italy,39,Female,32800.0,Salted Caramel,2,3.4,6.8,14.18,0.96,3,1.0,0.05
2025-10-05,Germany,39,Male,44500.0,Cookies & Cream,4,3.18,11.45,13.07,1.5,10,0.9,0.1
2025-07-26,USA,51,Male,11800.0,Pistachio,2,4.18,10.03,12.89,1.29,7,1.2,0.3
2025-12-29,Italy,51,Male,46700.0,Chocolate,1,3.67,3.3,13.19,0.44,12,0.9,0.05
2025-06-25,Canada,44,Female,25300.0,Pistachio,1,4.13,4.96,12.88,0.64,6,1.2,0.25
2025-03-02,UK,32,Male,14200.0,Stracciatella,1,3.82,3.82,15.19,0.58,3,1.0,0.2
2025-12-04,Australia,48,Female,93200.0,Salted Caramel,2,3.6,6.48,14.26,0.92,12,0.9,0.25
2025-09-06,Italy,36,Female,49000.0,Coffee,1,3.7,3.7,12.33,0.46,9,1.0,0.05
2025-06-03,UK,22,Female,40700.0,Chocolate,1,3.82,4.58,13.36,0.61,6,1.2,0.2
2025-09-25,Australia,32,Male,67800.0,Hazelnut,1,3.69,3.69,16.28,0.6,9,1.0,0.25
2025-12-11,Brazil,39,Male,41100.0,Vanilla,5,3.79,17.06,14.23,2.43,12,0.9,-0.1
2025-10-08,Australia,50,Male,24400.0,Stracciatella,1,3.87,3.48,15.34,0.53,10,0.9,0.25
2025-09-17,Brazil,35,Male,33300.0,Mint,4,3.71,14.84,14.24,2.11,9,1.0,-0.1
2025-07-04,UK,21,Male,25900.0,Chocolate,1,3.82,4.58,13.36,0.61,7,1.2,0.2
2025-05-21,Italy,38,Female,28300.0,Berry,3,3.83,12.64,14.11,1.78,5,1.1,0.05
2026-01-23,Netherlands,39,Female,19400.0,Coffee,3,3.75,10.12,12.27,1.24,1,0.9,0.1
2025-09-14,Netherlands,40,Male,22400.0,Stracciatella,3,3.72,11.16,15.29,1.71,9,1.0,0.1
2025-09-08,Brazil,50,Male,56800.0,Vanilla,2,3.79,7.58,14.27,1.08,9,1.0,-0.1
2025-06-19,UK,52,Male,42900.0,Cookies & Cream,6,3.28,23.62,13.03,3.08,6,1.2,0.2
2025-07-11,Canada,29,Female,28200.0,Hazelnut,5,3.69,22.14,16.28,3.6,7,1.2,0.25
2025-04-08,Italy,29,Male,21700.0,Hazelnut,1,3.49,3.49,16.28,0.57,4,1.0,0.05
2025-10-01,Germany,23,Male,29700.0,Salted Caramel,2,3.45,6.21,14.26,0.89,10,0.9,0.1
2026-01-13,Canada,47,Female,15600.0,Stracciatella,2,3.87,6.97,15.34,1.07,1,0.9,0.25
2025-06-29,Australia,58,Male,38700.0,Chocolate,1,3.87,4.64,13.36,0.62,6,1.2,0.25
2025-11-18,USA,33,Female,58300.0,Chocolate,1,3.92,3.53,13.19,0.47,11,0.9,0.3
2026-01-06,France,34,Female,118600.0,Berry,1,3.93,3.54,14.12,0.5,1,0.9,0.15
2026-02-17,Canada,58,Female,20900.0,Coffee,1,3.9,3.51,12.2,0.43,2,0.9,0.25
2026-02-12,Spain,45,Male,57100.0,Vanilla,4,3.94,14.18,14.21,2.01,2,0.9,0.05
2025-07-16,UK,44,Male,25500.0,Pistachio,3,4.08,14.69,12.88,1.89,7,1.2,0.2
2025-07-22,Spain,21,Male,20700.0,Stracciatella,4,3.67,17.62,15.3,2.7,7,1.2,0.05
2026-01-25,Germany,47,Male,20700.0,Stracciatella,5,3.72,16.74,15.29,2.56,1,0.9,0.1
2025-11-26,Australia,24,Female,39000.0,Vanilla,2,4.14,7.45,14.29,1.06,11,0.9,0.25
2025-07-14,Germany,22,Male,22800.0,Hazelnut,4,3.54,16.99,16.29,2.77,7,1.2,0.1
2025-09-26,UK,33,Male,26800.0,Cookies & Cream,2,3.28,6.56,12.99,0.85,9,1.0,0.2
2025-06-03,Germany,29,Non-binary,29100.0,Chocolate,1,3.72,4.46,13.36,0.6,6,1.2,0.1
2025-04-03,Netherlands,34,Female,25100.0,Stracciatella,1,3.72,3.72,15.19,0.57,4,1.0,0.1
2025-05-31,Australia,18,Male,24200.0,Vanilla,1,4.14,4.55,14.25,0.65,5,1.1,0.25
2025-05-07,Netherlands,51,Female,10800.0,Stracciatella,1,3.72,4.09,15.33,0.63,5,1.1,0.1
2025-07-25,Germany,53,Male,37900.0,Hazelnut,1,3.54,4.25,16.22,0.69,7,1.2,0.1
2025-04-24,Italy,18,Male,37600.0,Mint,1,3.86,3.86,14.17,0.55,4,1.0,0.05
2026-01-19,Italy,51,Male,24400.0,Stracciatella,3,3.67,9.91,15.25,1.51,1,0.9,0.05
2025-10-18,France,26,Female,43500.0,Mint,2,3.96,7.13,14.29,1.02,10,0.9,0.15
2026-01-09,Canada,49,Female,73000.0,Chocolate,3,3.87,10.45,13.31,1.39,1,0.9,0.25
2025-10-16,Spain,37,Female,36700.0,Berry,4,3.83,13.79,14.11,1.95,10,0.9,0.05
2025-07-16,Italy,38,Male,70600.0,Salted Caramel,2,3.4,8.16,14.18,1.16,7,1.2,0.05
2026-02-20,France,35,Male,111200.0,Vanilla,1,4.04,3.64,14.29,0.52,2,0.9,0.15
2026-01-11,UK,54,Male,128700.0,Mint,4,4.01,14.44,14.21,2.05,1,0.9,0.2
2025-11-05,Canada,20,Female,20000.0,Stracciatella,2,3.87,6.97,15.34,1.07,11,0.9,0.25
2025-06-03,USA,46,Female,20100.0,Hazelnut,4,3.74,17.95,16.29,2.92,6,1.2,0.3
2025-08-10,UK,53,Female,29100.0,Cookies & Cream,1,3.28,3.94,12.97,0.51,8,1.2,0.2
2025-03-08,France,48,Female,38700.0,Berry,2,3.93,7.86,14.02,1.1,3,1.0,0.15
2025-05-15,Spain,70,Male,80300.0,Berry,1,3.83,4.21,13.94,0.59,5,1.1,0.05
2025-03-24,Spain,30,Male,49700.0,Berry,2,3.83,7.66,14.02,1.07,3,1.0,0.05
2025-11-27,Canada,51,Prefer not to say,19900.0,Salted Caramel,2,3.6,6.48,14.26,0.92,11,0.9,0.25
2025-03-10,UK,36,Female,26700.0,Vanilla,2,4.09,8.18,14.27,1.17,3,1.0,0.2
2025-06-02,Australia,55,Female,35600.0,Pistachio,2,4.13,9.91,12.89,1.28,6,1.2,0.25
2025-04-20,UK,37,Female,17200.0,Pistachio,1,4.08,4.08,12.89,0.53,4,1.0,0.2
2025-07-21,France,32,Male,36600.0,Berry,1,3.93,4.72,14.1,0.67,7,1.2,0.15
2025-07-14,UK,56,Non-binary,20000.0,Stracciatella,4,3.82,18.34,15.3,2.81,7,1.2,0.2
2025-05-02,Canada,31,Female,15900.0,Mint,1,4.06,4.47,14.08,0.63,5,1.1,0.25
2025-10-09,Netherlands,18,Female,22600.0,Coffee,6,3.75,20.25,12.28,2.49,10,0.9,0.1
2025-03-03,USA,30,Male,44600.0,Hazelnut,1,3.74,3.74,16.28,0.61,3,1.0,0.3
2025-06-26,UK,46,Male,44400.0,Cookies & Cream,1,3.28,3.94,12.97,0.51,6,1.2,0.2
2025-04-14,Germany,57,Female,38100.0,Coffee,2,3.75,7.5,12.33,0.92,4,1.0,0.1
2025-05-15,Germany,39,Male,59600.0,Pistachio,2,3.98,8.76,12.88,1.13,5,1.1,0.1
2025-03-06,France,56,Female,56500.0,Mint,1,3.96,3.96,14.17,0.56,3,1.0,0.15
2025-11-06,USA,18,Male,40200.0,Chocolate,1,3.92,3.53,13.19,0.47,11,0.9,0.3
2025-06-18,France,31,Female,37500.0,Mint,1,3.96,4.75,14.22,0.68,6,1.2,0.15
2025-08-21,Germany,33,Female,38700.0,Stracciatella,1,3.72,4.46,15.21,0.68,8,1.2,0.1
2025-09-30,UK,36,Female,33700.0,Coffee,1,3.85,3.85,12.33,0.47,9,1.0,0.2
2025-08-05,UK,39,Female,12200.0,Stracciatella,2,3.82,9.17,15.3,1.4,8,1.2,0.2
2025-11-09,USA,47,Male,64100.0,Berry,1,4.08,3.67,14.12,0.52,11,0.9,0.3
2025-09-05,Australia,31,Male,44300.0,Salted Caramel,4,3.6,14.4,14.1,2.03,9,1.0,0.25
2025-10-22,Italy,39,Male,19800.0,Stracciatella,1,3.67,3.3,15.34,0.51,10,0.9,0.05
2026-02-18,Italy,37,Male,74200.0,Vanilla,3,3.94,10.64,14.19,1.51,2,0.9,0.05
2025-03-15,UK,25,Female,27000.0,Salted Caramel,1,3.55,3.55,14.03,0.5,3,1.0,0.2
2025-08-15,UK,36,Female,34400.0,Cookies & Cream,4,3.28,15.74,13.06,2.06,8,1.2,0.2
2025-04-09,USA,35,Non-binary,60600.0,Cookies & Cream,5,3.38,16.9,13.05,2.21,4,1.0,0.3
2025-05-12,Italy,35,Male,40500.0,Stracciatella,2,3.67,8.07,15.33,1.24,5,1.1,0.05
2025-03-27,France,38,Female,70800.0,Hazelnut,3,3.59,10.77,16.28,1.75,3,1.0,0.15
2025-07-13,UK,39,Female,30500.0,Cookies & Cream,6,3.28,23.62,13.03,3.08,7,1.2,0.2
2025-09-15,UK,31,Male,84600.0,Hazelnut,1,3.64,3.64,16.28,0.59,9,1.0,0.2
2025-04-04,France,55,Female,24600.0,Stracciatella,1,3.77,3.77,15.19,0.57,4,1.0,0.15
2025-12-02,UK,21,Male,70200.0,Mint,2,4.01,7.22,14.29,1.03,12,0.9,0.2
2025-10-25,Germany,27,Male,11700.0,Mint,1,3.91,3.52,14.29,0.5,10,0.9,0.1
2025-05-30,Australia,76,Female,21000.0,Vanilla,2,4.14,9.11,14.25,1.3,5,1.1,0.25
2025-06-05,UK,23,Female,42100.0,Hazelnut,2,3.64,8.74,16.22,1.42,6,1.2,0.2
2025-07-05,UK,19,Male,29700.0,Vanilla,2,4.09,9.82,14.24,1.4,7,1.2,0.2
2025-09-10,Canada,48,Female,35000.0,Coffee,1,3.9,3.9,12.33,0.48,9,1.0,0.25
2025-03-05,Netherlands,18,Female,37100.0,Coffee,1,3.75,3.75,12.33,0.46,3,1.0,0.1
2025-04-30,Brazil,34,Male,20000.0,Mint,5,3.71,18.55,14.23,2.64,4,1.0,-0.1
2026-02-27,France,68,Male,20800.0,Chocolate,2,3.77,6.79,13.34,0.91,2,0.9,0.15
2025-07-04,Italy,18,Female,40800.0,Hazelnut,1,3.49,4.19,16.22,0.68,7,1.2,0.05
2025-09-12,Germany,18,Male,26000.0,Stracciatella,3,3.72,11.16,15.29,1.71,9,1.0,0.1
2025-10-11,Spain,18,Male,71000.0,Berry,5,3.83,17.24,14.05,2.42,10,0.9,0.05
2025-07-03,UK,50,Female,33000.0,Chocolate,1,3.82,4.58,13.36,0.61,7,1.2,0.2
2025-03-16,UK,53,Female,52000.0,Cookies & Cream,1,3.28,3.28,12.99,0.43,3,1.0,0.2
2025-06-08,Brazil,30,Male,45300.0,Chocolate,2,3.52,8.45,13.35,1.13,6,1.2,-0.1
2025-10-20,Netherlands,47,Female,26900.0,Vanilla,5,3.99,17.96,14.23,2.56,10,0.9,0.1
2025-04-16,Canada,57,Female,13500.0,Pistachio,6,4.13,24.78,12.89,3.19,4,1.0,0.25
2025-11-20,France,63,Male,65700.0,Stracciatella,4,3.77,13.57,15.35,2.08,11,0.9,0.15
2026-02-02,France,34,Male,22300.0,Berry,1,3.93,3.54,14.12,0.5,2,0.9,0.15
2025-06-13,Australia,18,Male,29700.0,Coffee,1,3.9,4.68,12.33,0.58,6,1.2,0.25
2025-10-27,Italy,26,Male,33700.0,Vanilla,1,3.94,3.55,14.29,0.51,10,0.9,0.05
2025-09-14,Netherlands,32,Female,35400.0,Mint,3,3.91,11.73,14.26,1.67,9,1.0,0.1
2026-02-10,Canada,34,Female,58700.0,Berry,1,4.03,3.63,14.12,0.51,2,0.9,0.25
2025-08-05,UK,35,Male,36400.0,Mint,1,4.01,4.81,14.22,0.68,8,1.2,0.2
2025-08-11,Italy,53,Male,34100.0,Pistachio,2,3.93,9.43,12.89,1.22,8,1.2,0.05
2025-05-19,France,55,Male,60400.0,Cookies & Cream,1,3.23,3.55,12.98,0.46,5,1.1,0.15
2026-01-15,Germany,35,Female,49000.0,Stracciatella,1,3.72,3.35,15.34,0.51,1,0.9,0.1
2025-03-20,Netherlands,53,Non-binary,25100.0,Mint,1,3.91,3.91,14.17,0.55,3,1.0,0.1
2025-12-05,Netherlands,43,Female,20500.0,Cookies & Cream,2,3.18,5.72,13.0,0.74,12,0.9,0.1
2025-11-20,UK,38,Female,24100.0,Hazelnut,3,3.64,9.83,16.25,1.6,11,0.9,0.2
2025-04-30,Germany,50,Female,35400.0,Cookies & Cream,2,3.18,6.36,12.99,0.83,4,1.0,0.1
2025-07-06,Australia,39,Female,19500.0,Stracciatella,6,3.87,27.86,15.35,4.28,7,1.2,0.25
2025-10-31,Australia,66,Male,38000.0,Berry,2,4.03,7.25,13.97,1.01,10,0.9,0.25
2026-01-19,France,18,Female,34000.0,Coffee,1,3.8,3.42,12.2,0.42,1,0.9,0.15
2025-07-29,UK,30,Female,10200.0,Coffee,1,3.85,4.62,12.33,0.57,7,1.2,0.2
2025-06-08,UK,36,Female,18000.0,Salted Caramel,4,3.55,17.04,14.12,2.41,6,1.2,0.2
2025-08-30,Brazil,44,Male,8600.0,Vanilla,1,3.79,4.55,14.13,0.64,8,1.2,-0.1
2025-03-25,Brazil,55,Male,30600.0,Mint,3,3.71,11.13,14.26,1.59,3,1.0,-0.1
2026-02-03,Australia,37,Male,62100.0,Mint,3,4.06,10.96,14.29,1.57,2,0.9,0.25
2025-06-18,Brazil,18,Female,14100.0,Stracciatella,5,3.52,21.12,15.29,3.23,6,1.2,-0.1
2025-04-25,Italy,49,Male,18700.0,Salted Caramel,1,3.4,3.4,14.03,0.48,4,1.0,0.05
2025-06-27,UK,48,Female,33500.0,Pistachio,1,4.08,4.9,12.88,0.63,6,1.2,0.2
2026-01-17,UK,18,Female,21300.0,Coffee,2,3.85,6.93,12.33,0.85,1,0.9,0.2
2025-10-07,Canada,37,Male,21300.0,Berry,6,4.03,21.76,14.06,3.06,10,0.9,0.25
