date,product,region,units_sold,price_per_unit,revenue,cost,profit,profit_margin,age_group,gender
2025-08-31,Good Humor Classic Bar,Midwest,28,2.04,57.12,40.25,16.87,0.2954,<18,Non-binary
2025-08-31,Good Humor Classic Bar,Midwest,11,2.04,22.44,15.81,6.63,0.2954,<18,Prefer not to say
2025-08-31,Good Humor Classic Bar,Midwest,40,2.04,81.6,57.5,24.1,0.2954,18-34,Male
2025-08-31,Good Humor Classic Bar,Midwest,188,2.04,383.52,270.23,113.29,0.2954,18-34,Female
2025-08-31,Good Humor Classic Bar,Midwest,142,2.04,289.68,204.11,85.57,0.2954,18-34,Non-binary
2025-08-31,Good Humor Classic Bar,Midwest,56,2.04,114.24,80.5,33.74,0.2954,18-34,Prefer not to say
2025-08-31,Good Humor Classic Bar,Midwest,2,2.04,4.08,2.87,1.21,0.2954,35-54,Male
2025-08-31,Good Humor Classic Bar,Midwest,11,2.04,22.44,15.81,6.63,0.2954,35-54,Female
2025-08-31,Good Humor Classic Bar,Midwest,9,2.04,18.36,12.94,5.42,0.2954,35-54,Non-binary
2025-08-31,Good Humor Classic Bar,Midwest,3,2.04,6.12,4.31,1.81,0.2954,35-54,Prefer not to say
2025-08-31,Good Humor Classic Bar,Midwest,13,2.04,26.52,18.69,7.83,0.2954,55+,Male
2025-08-31,Good Humor Classic Bar,Midwest,61,2.04,124.44,87.68,36.76,0.2954,55+,Female
2025-08-31,Good Humor Classic Bar,Midwest,46,2.04,93.84,66.12,27.72,0.2954,55+,Non-binary
2025-08-31,Good Humor Classic Bar,Midwest,18,2.04,36.72,25.87,10.85,0.2954,55+,Prefer not to say
2025-08-31,Good Humor Classic Bar,South,106,1.77,187.62,128.67,58.95,0.3142,<18,Male
2025-08-31,Good Humor Classic Bar,South,190,1.77,336.3,230.64,105.66,0.3142,<18,Female
2025-08-31,Good Humor Classic Bar,South,16,1.77,28.32,19.42,8.9,0.3142,<18,Non-binary
2025-08-31,Good Humor Classic Bar,South,64,1.77,113.28,77.69,35.59,0.3142,<18,Prefer not to say
2025-08-31,Good Humor Classic Bar,South,25,1.77,44.25,30.35,13.9,0.3142,18-34,Male
2025-08-31,Good Humor Classic Bar,South,45,1.77,79.65,54.63,25.02,0.3142,18-34,Female
2025-08-31,Good Humor Classic Bar,South,4,1.77,7.08,4.86,2.22,0.3142,18-34,Non-binary
2025-08-31,Good Humor Classic Bar,South,15,1.77,26.55,18.21,8.34,0.3142,18-34,Prefer not to say
2025-08-31,Good Humor Classic Bar,South,106,1.77,187.62,128.67,58.95,0.3142,35-54,Male
2025-08-31,Good Humor Classic Bar,South,189,1.77,334.53,229.43,105.1,0.3142,35-54,Female
2025-08-31,Good Humor Classic Bar,South,16,1.77,28.32,19.42,8.9,0.3142,35-54,Non-binary
2025-08-31,Good Humor Classic Bar,South,64,1.77,113.28,77.69,35.59,0.3142,35-54,Prefer not to say
2025-08-31,Good Humor Classic Bar,South,5,1.77,8.85,6.07,2.78,0.3142,55+,Male
2025-08-31,Good Humor Classic Bar,South,9,1.77,15.93,10.93,5.0,0.3142,55+,Female
2025-08-31,Good Humor Classic Bar,South,1,1.77,1.77,1.21,0.56,0.3142,55+,Non-binary
2025-08-31,Good Humor Classic Bar,South,3,1.77,5.31,3.64,1.67,0.3142,55+,Prefer not to say
2025-08-31,Good Humor Classic Bar,West,189,1.52,287.28,193.52,93.76,0.3264,<18,Male
2025-08-31,Good Humor Classic Bar,West,15,1.52,22.8,15.36,7.44,0.3264,<18,Female
2025-08-31,Good Humor Classic Bar,West,241,1.52,366.32,246.76,119.56,0.3264,<18,Non-binary
2025-08-31,Good Humor Classic Bar,West,51,1.52,77.52,52.22,25.3,0.3264,<18,Prefer not to say
2025-08-31,Good Humor Classic Bar,West,42,1.52,63.84,43.0,20.84,0.3264,18-34,Male
2025-08-31,Good Humor Classic Bar,West,3,1.52,4.56,3.07,1.49,0.3264,18-34,Female
2025-08-31,Good Humor Classic Bar,West,54,1.52,82.08,55.29,26.79,0.3264,18-34,Non-binary
2025-08-31,Good Humor Classic Bar,West,11,1.52,16.72,11.26,5.46,0.3264,18-34,Prefer not to say
2025-08-31,Good Humor Classic Bar,West,25,1.52,38.0,25.6,12.4,0.3264,35-54,Male
2025-08-31,Good Humor Classic Bar,West,2,1.52,3.04,2.05,0.99,0.3264,35-54,Female
2025-08-31,Good Humor Classic Bar,West,32,1.52,48.64,32.76,15.88,0.3264,35-54,Non-binary
2025-08-31,Good Humor Classic Bar,West,7,1.52,10.64,7.17,3.47,0.3264,35-54,Prefer not to say
2025-08-31,Good Humor Classic Bar,West,556,1.52,845.12,569.29,275.83,0.3264,55+,Male
2025-08-31,Good Humor Classic Bar,West,44,1.52,66.88,45.05,21.83,0.3264,55+,Female
2025-08-31,Good Humor Classic Bar,West,709,1.52,1077.68,725.94,351.74,0.3264,55+,Non-binary
2025-08-31,Good Humor Classic Bar,West,148,1.52,224.96,151.54,73.42,0.3264,55+,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,201,1.94,389.94,287.28,102.66,0.2633,<18,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,420,1.94,814.8,600.29,214.51,0.2633,<18,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,47,1.94,91.18,67.17,24.01,0.2633,<18,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,34,1.94,65.96,48.59,17.37,0.2633,<18,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,454,1.94,880.76,648.88,231.88,0.2633,18-34,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,951,1.94,1844.94,1359.22,485.72,0.2633,18-34,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,106,1.94,205.64,151.5,54.14,0.2633,18-34,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,77,1.94,149.38,110.05,39.33,0.2633,18-34,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,68,1.94,131.92,97.19,34.73,0.2633,35-54,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,143,1.94,277.42,204.38,73.04,0.2633,35-54,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,16,1.94,31.04,22.87,8.17,0.2633,35-54,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,12,1.94,23.28,17.15,6.13,0.2633,35-54,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,14,1.94,27.16,20.01,7.15,0.2633,55+,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,29,1.94,56.26,41.45,14.81,0.2633,55+,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,3,1.94,5.82,4.29,1.53,0.2633,55+,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Northeast,2,1.94,3.88,2.86,1.02,0.2633,55+,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,18,2.78,50.04,31.16,18.88,0.3773,<18,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,28,2.78,77.84,48.47,29.37,0.3773,<18,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,10,2.78,27.8,17.31,10.49,0.3773,<18,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,2,2.78,5.56,3.46,2.1,0.3773,<18,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,138,2.78,383.64,238.91,144.73,0.3773,18-34,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,214,2.78,594.92,370.48,224.44,0.3773,18-34,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,80,2.78,222.4,138.5,83.9,0.3773,18-34,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,14,2.78,38.92,24.24,14.68,0.3773,18-34,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,109,2.78,303.02,188.7,114.32,0.3773,35-54,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,170,2.78,472.6,294.31,178.29,0.3773,35-54,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,63,2.78,175.14,109.07,66.07,0.3773,35-54,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,11,2.78,30.58,19.04,11.54,0.3773,35-54,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,81,2.78,225.18,140.23,84.95,0.3773,55+,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,126,2.78,350.28,218.13,132.15,0.3773,55+,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,47,2.78,130.66,81.37,49.29,0.3773,55+,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,Midwest,8,2.78,22.24,13.85,8.39,0.3773,55+,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,South,49,2.77,135.73,86.61,49.12,0.3619,<18,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,South,105,2.77,290.85,185.59,105.26,0.3619,<18,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,South,124,2.77,343.48,219.17,124.31,0.3619,<18,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,South,45,2.77,124.65,79.54,45.11,0.3619,<18,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,South,5,2.77,13.85,8.84,5.01,0.3619,18-34,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,South,10,2.77,27.7,17.67,10.03,0.3619,18-34,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,South,12,2.77,33.24,21.21,12.03,0.3619,18-34,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,South,4,2.77,11.08,7.07,4.01,0.3619,18-34,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,South,58,2.77,160.66,102.51,58.15,0.3619,35-54,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,South,125,2.77,346.25,220.93,125.32,0.3619,35-54,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,South,147,2.77,407.19,259.82,147.37,0.3619,35-54,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,South,53,2.77,146.81,93.68,53.13,0.3619,35-54,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,South,24,2.77,66.48,42.42,24.06,0.3619,55+,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,South,53,2.77,146.81,93.68,53.13,0.3619,55+,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,South,62,2.77,171.74,109.58,62.16,0.3619,55+,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,South,23,2.77,63.71,40.65,23.06,0.3619,55+,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,West,263,2.06,541.78,409.93,131.85,0.2434,<18,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,West,451,2.06,929.06,702.95,226.11,0.2434,<18,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,West,113,2.06,232.78,176.13,56.65,0.2434,<18,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,West,512,2.06,1054.72,798.03,256.69,0.2434,<18,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,West,69,2.06,142.14,107.55,34.59,0.2434,18-34,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,West,117,2.06,241.02,182.36,58.66,0.2434,18-34,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,West,29,2.06,59.74,45.2,14.54,0.2434,18-34,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,West,134,2.06,276.04,208.86,67.18,0.2434,18-34,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,West,59,2.06,121.54,91.96,29.58,0.2434,35-54,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,West,102,2.06,210.12,158.98,51.14,0.2434,35-54,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,West,25,2.06,51.5,38.97,12.53,0.2434,35-54,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,West,116,2.06,238.96,180.8,58.16,0.2434,35-54,Prefer not to say
2025-08-31,Good Humor Strawberry Shortcake Bar,West,38,2.06,78.28,59.23,19.05,0.2434,55+,Male
2025-08-31,Good Humor Strawberry Shortcake Bar,West,66,2.06,135.96,102.87,33.09,0.2434,55+,Female
2025-08-31,Good Humor Strawberry Shortcake Bar,West,16,2.06,32.96,24.94,8.02,0.2434,55+,Non-binary
2025-08-31,Good Humor Strawberry Shortcake Bar,West,75,2.06,154.5,116.9,37.6,0.2434,55+,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,198,2.98,590.04,397.23,192.81,0.3268,<18,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,202,2.98,601.96,405.25,196.71,0.3268,<18,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,259,2.98,771.82,519.61,252.21,0.3268,<18,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,87,2.98,259.26,174.54,84.72,0.3268,<18,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,21,2.98,62.58,42.13,20.45,0.3268,18-34,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,21,2.98,62.58,42.13,20.45,0.3268,18-34,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,27,2.98,80.46,54.17,26.29,0.3268,18-34,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,9,2.98,26.82,18.06,8.76,0.3268,18-34,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,221,2.98,658.58,443.37,215.21,0.3268,35-54,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,225,2.98,670.5,451.4,219.1,0.3268,35-54,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,288,2.98,858.24,577.79,280.45,0.3268,35-54,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,97,2.98,289.06,194.6,94.46,0.3268,35-54,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,243,2.98,724.14,487.51,236.63,0.3268,55+,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,248,2.98,739.04,497.54,241.5,0.3268,55+,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,317,2.98,944.66,635.97,308.69,0.3268,55+,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Northeast,106,2.98,315.88,212.66,103.22,0.3268,55+,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,290,2.92,846.8,652.6,194.2,0.2293,<18,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,92,2.92,268.64,207.03,61.61,0.2293,<18,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,524,2.92,1530.08,1179.19,350.89,0.2293,<18,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,1,2.92,2.92,2.25,0.67,0.2293,<18,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,103,2.92,300.76,231.79,68.97,0.2293,18-34,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,33,2.92,96.36,74.26,22.1,0.2293,18-34,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,186,2.92,543.12,418.57,124.55,0.2293,18-34,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,24,2.92,70.08,54.01,16.07,0.2293,35-54,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,8,2.92,23.36,18.0,5.36,0.2293,35-54,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,43,2.92,125.56,96.77,28.79,0.2293,35-54,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,120,2.92,350.4,270.04,80.36,0.2293,55+,Male
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,38,2.92,110.96,85.51,25.45,0.2293,55+,Female
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,217,2.92,633.64,488.33,145.31,0.2293,55+,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,Midwest,1,2.92,2.92,2.25,0.67,0.2293,55+,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,South,2,1.7,3.4,2.43,0.97,0.2847,<18,Male
2025-08-31,Good Humor Chocolate Eclair Bar,South,20,1.7,34.0,24.32,9.68,0.2847,<18,Female
2025-08-31,Good Humor Chocolate Eclair Bar,South,14,1.7,23.8,17.03,6.77,0.2847,<18,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,South,77,1.7,130.9,93.64,37.26,0.2847,<18,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,South,12,1.7,20.4,14.59,5.81,0.2847,18-34,Male
2025-08-31,Good Humor Chocolate Eclair Bar,South,100,1.7,170.0,121.61,48.39,0.2847,18-34,Female
2025-08-31,Good Humor Chocolate Eclair Bar,South,72,1.7,122.4,87.56,34.84,0.2847,18-34,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,South,385,1.7,654.5,468.19,186.31,0.2847,18-34,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,South,1,1.7,1.7,1.22,0.48,0.2847,35-54,Female
2025-08-31,Good Humor Chocolate Eclair Bar,South,1,1.7,1.7,1.22,0.48,0.2847,35-54,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,South,4,1.7,6.8,4.86,1.94,0.2847,35-54,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,South,24,1.7,40.8,29.19,11.61,0.2847,55+,Male
2025-08-31,Good Humor Chocolate Eclair Bar,South,204,1.7,346.8,248.08,98.72,0.2847,55+,Female
2025-08-31,Good Humor Chocolate Eclair Bar,South,147,1.7,249.9,178.76,71.14,0.2847,55+,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,South,790,1.7,1343.0,960.71,382.29,0.2847,55+,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,West,4,2.45,9.8,5.89,3.91,0.3987,<18,Male
2025-08-31,Good Humor Chocolate Eclair Bar,West,11,2.45,26.95,16.21,10.74,0.3987,<18,Female
2025-08-31,Good Humor Chocolate Eclair Bar,West,4,2.45,9.8,5.89,3.91,0.3987,<18,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,West,32,2.45,78.4,47.15,31.25,0.3987,18-34,Male
2025-08-31,Good Humor Chocolate Eclair Bar,West,100,2.45,245.0,147.33,97.67,0.3987,18-34,Female
2025-08-31,Good Humor Chocolate Eclair Bar,West,4,2.45,9.8,5.89,3.91,0.3987,18-34,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,West,35,2.45,85.75,51.57,34.18,0.3987,18-34,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,West,122,2.45,298.9,179.74,119.16,0.3987,35-54,Male
2025-08-31,Good Humor Chocolate Eclair Bar,West,384,2.45,940.8,565.75,375.05,0.3987,35-54,Female
2025-08-31,Good Humor Chocolate Eclair Bar,West,14,2.45,34.3,20.63,13.67,0.3987,35-54,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,West,134,2.45,328.3,197.42,130.88,0.3987,35-54,Prefer not to say
2025-08-31,Good Humor Chocolate Eclair Bar,West,133,2.45,325.85,195.95,129.9,0.3987,55+,Male
2025-08-31,Good Humor Chocolate Eclair Bar,West,419,2.45,1026.55,617.31,409.24,0.3987,55+,Female
2025-08-31,Good Humor Chocolate Eclair Bar,West,15,2.45,36.75,22.1,14.65,0.3987,55+,Non-binary
2025-08-31,Good Humor Chocolate Eclair Bar,West,146,2.45,357.7,215.1,142.6,0.3987,55+,Prefer not to say
2025-09-30,Good Humor Classic Bar,Northeast,250,2.05,512.5,396.49,116.01,0.2264,<18,Male
2025-09-30,Good Humor Classic Bar,Northeast,88,2.05,180.4,139.57,40.83,0.2264,<18,Female
2025-09-30,Good Humor Classic Bar,Northeast,54,2.05,110.7,85.64,25.06,0.2264,<18,Non-binary
2025-09-30,Good Humor Classic Bar,Northeast,202,2.05,414.1,320.37,93.73,0.2264,<18,Prefer not to say
2025-09-30,Good Humor Classic Bar,Northeast,189,2.05,387.45,299.75,87.7,0.2264,18-34,Male
2025-09-30,Good Humor Classic Bar,Northeast,67,2.05,137.35,106.26,31.09,0.2264,18-34,Female
2025-09-30,Good Humor Classic Bar,Northeast,41,2.05,84.05,65.02,19.03,0.2264,18-34,Non-binary
2025-09-30,Good Humor Classic Bar,Northeast,152,2.05,311.6,241.07,70.53,0.2264,18-34,Prefer not to say
2025-09-30,Good Humor Classic Bar,Northeast,26,2.05,53.3,41.24,12.06,0.2264,35-54,Male
2025-09-30,Good Humor Classic Bar,Northeast,9,2.05,18.45,14.27,4.18,0.2264,35-54,Female
2025-09-30,Good Humor Classic Bar,Northeast,6,2.05,12.3,9.52,2.78,0.2264,35-54,Non-binary
2025-09-30,Good Humor Classic Bar,Northeast,21,2.05,43.05,33.31,9.74,0.2264,35-54,Prefer not to say
2025-09-30,Good Humor Classic Bar,Northeast,208,2.05,426.4,329.88,96.52,0.2264,55+,Male
2025-09-30,Good Humor Classic Bar,Northeast,73,2.05,149.65,115.78,33.87,0.2264,55+,Female
2025-09-30,Good Humor Classic Bar,Northeast,45,2.05,92.25,71.37,20.88,0.2264,55+,Non-binary
2025-09-30,Good Humor Classic Bar,Northeast,168,2.05,344.4,266.44,77.96,0.2264,55+,Prefer not to say
2025-09-30,Good Humor Classic Bar,Midwest,1,2.51,2.51,1.99,0.52,0.2064,<18,Male
2025-09-30,Good Humor Classic Bar,Midwest,123,2.51,308.73,245.02,63.71,0.2064,<18,Female
2025-09-30,Good Humor Classic Bar,Midwest,104,2.51,261.04,207.17,53.87,0.2064,<18,Non-binary
2025-09-30,Good Humor Classic Bar,Midwest,126,2.51,316.26,250.99,65.27,0.2064,<18,Prefer not to say
2025-09-30,Good Humor Classic Bar,Midwest,30,2.51,75.3,59.76,15.54,0.2064,18-34,Female
2025-09-30,Good Humor Classic Bar,Midwest,25,2.51,62.75,49.8,12.95,0.2064,18-34,Non-binary
2025-09-30,Good Humor Classic Bar,Midwest,31,2.51,77.81,61.75,16.06,0.2064,18-34,Prefer not to say
2025-09-30,Good Humor Classic Bar,Midwest,1,2.51,2.51,1.99,0.52,0.2064,35-54,Female
2025-09-30,Good Humor Classic Bar,Midwest,1,2.51,2.51,1.99,0.52,0.2064,35-54,Non-binary
2025-09-30,Good Humor Classic Bar,Midwest,1,2.51,2.51,1.99,0.52,0.2064,35-54,Prefer not to say
2025-09-30,Good Humor Classic Bar,Midwest,1,2.51,2.51,1.99,0.52,0.2064,55+,Male
2025-09-30,Good Humor Classic Bar,Midwest,162,2.51,406.62,322.7,83.92,0.2064,55+,Female
2025-09-30,Good Humor Classic Bar,Midwest,137,2.51,343.87,272.9,70.97,0.2064,55+,Non-binary
2025-09-30,Good Humor Classic Bar,Midwest,166,2.51,416.66,330.67,85.99,0.2064,55+,Prefer not to say
2025-09-30,Good Humor Classic Bar,South,20,1.51,30.2,18.59,11.61,0.3845,<18,Male
2025-09-30,Good Humor Classic Bar,South,24,1.51,36.24,22.31,13.93,0.3845,<18,Female
2025-09-30,Good Humor Classic Bar,South,10,1.51,15.1,9.29,5.81,0.3845,<18,Non-binary
2025-09-30,Good Humor Classic Bar,South,29,1.51,43.79,26.95,16.84,0.3845,<18,Prefer not to say
2025-09-30,Good Humor Classic Bar,South,60,1.51,90.6,55.77,34.83,0.3845,18-34,Male
2025-09-30,Good Humor Classic Bar,South,73,1.51,110.23,67.85,42.38,0.3845,18-34,Female
2025-09-30,Good Humor Classic Bar,South,29,1.51,43.79,26.95,16.84,0.3845,18-34,Non-binary
2025-09-30,Good Humor Classic Bar,South,88,1.51,132.88,81.79,51.09,0.3845,18-34,Prefer not to say
2025-09-30,Good Humor Classic Bar,South,123,1.51,185.73,114.32,71.41,0.3845,35-54,Male
2025-09-30,Good Humor Classic Bar,South,151,1.51,228.01,140.34,87.67,0.3845,35-54,Female
2025-09-30,Good Humor Classic Bar,South,59,1.51,89.09,54.84,34.25,0.3845,35-54,Non-binary
2025-09-30,Good Humor Classic Bar,South,182,1.51,274.82,169.16,105.66,0.3845,35-54,Prefer not to say
2025-09-30,Good Humor Classic Bar,South,1,1.51,1.51,0.93,0.58,0.3845,55+,Male
2025-09-30,Good Humor Classic Bar,South,1,1.51,1.51,0.93,0.58,0.3845,55+,Female
2025-09-30,Good Humor Classic Bar,South,1,1.51,1.51,0.93,0.58,0.3845,55+,Prefer not to say
2025-09-30,Good Humor Classic Bar,West,1,2.98,2.98,1.84,1.14,0.383,<18,Male
2025-09-30,Good Humor Classic Bar,West,60,2.98,178.8,110.33,68.47,0.383,<18,Female
2025-09-30,Good Humor Classic Bar,West,7,2.98,20.86,12.87,7.99,0.383,<18,Non-binary
2025-09-30,Good Humor Classic Bar,West,18,2.98,53.64,33.1,20.54,0.383,<18,Prefer not to say
2025-09-30,Good Humor Classic Bar,West,7,2.98,20.86,12.87,7.99,0.383,18-34,Male
2025-09-30,Good Humor Classic Bar,West,302,2.98,899.96,555.32,344.64,0.383,18-34,Female
2025-09-30,Good Humor Classic Bar,West,33,2.98,98.34,60.68,37.66,0.383,18-34,Non-binary
2025-09-30,Good Humor Classic Bar,West,92,2.98,274.16,169.17,104.99,0.383,18-34,Prefer not to say
2025-09-30,Good Humor Classic Bar,West,4,2.98,11.92,7.36,4.56,0.383,35-54,Male
2025-09-30,Good Humor Classic Bar,West,178,2.98,530.44,327.31,203.13,0.383,35-54,Female
2025-09-30,Good Humor Classic Bar,West,19,2.98,56.62,34.94,21.68,0.383,35-54,Non-binary
2025-09-30,Good Humor Classic Bar,West,55,2.98,163.9,101.13,62.77,0.383,35-54,Prefer not to say
2025-09-30,Good Humor Classic Bar,West,1,2.98,2.98,1.84,1.14,0.383,55+,Male
2025-09-30,Good Humor Classic Bar,West,54,2.98,160.92,99.3,61.62,0.383,55+,Female
